"","train.code","day.week","departure.from","departure.time","departure.schedule","arrival.to","arrival.time","arrival.schedule","id"
"3997","1Y41","Thursday","MEADWHL","15:57:32","15:56:00","SHEFFLD","16:04:09","16:00:00",989
"3998","1Y45","Saturday","LEEDS","16:05:18","16:05:00","WKFLDKG","16:20:47","16:22:00",990
"3999","1Y45","Saturday","WKFLDKG","16:23:20","16:24:00","BNSLY","16:36:12","16:36:00",990
"4000","1Y45","Saturday","BNSLY","16:40:19","16:40:00","MEADWHL","16:52:36","16:52:00",990
"4001","1Y45","Saturday","MEADWHL","16:55:37","16:56:00","SHEFFLD","17:00:50","17:00:00",990
"4002","1Y29","Tuesday","LEEDS","12:05:23","12:05:00","WKFLDKG","12:20:52","12:22:00",991
"4003","1Y29","Tuesday","WKFLDKG","12:23:12","12:24:00","BNSLY","12:36:23","12:36:00",991
"4004","1Y29","Tuesday","BNSLY","12:40:10","12:40:00","MEADWHL","12:52:25","12:52:00",991
"4005","1Y29","Tuesday","MEADWHL","12:55:00","12:56:00","SHEFFLD","12:59:26","13:00:00",991
"4006","1Y49","Sunday","LEEDS","17:05:10","17:05:00","WKFLDKG","17:25:06","17:22:00",992
"4007","1Y49","Sunday","WKFLDKG","17:27:12","17:24:00","BNSLY","17:39:56","17:36:00",992
"4008","1Y49","Sunday","BNSLY","17:42:52","17:40:00","MEADWHL","17:55:05","17:52:00",992
"4009","1Y49","Sunday","MEADWHL","18:01:02","17:56:00","SHEFFLD","18:05:37","18:00:00",992
"4010","1Y17","Sunday","LEEDS","09:05:44","09:05:00","WKFLDKG","09:20:33","09:22:00",993
"4011","1Y17","Sunday","WKFLDKG","09:22:06","09:24:00","BNSLY","09:34:43","09:36:00",993
"4012","1Y17","Sunday","BNSLY","09:41:02","09:40:00","MEADWHL","09:53:28","09:52:00",993
"4013","1Y17","Sunday","MEADWHL","09:57:20","09:56:00","SHEFFLD","10:04:53","10:00:00",993
"4014","1Y29","Sunday","LEEDS","12:23:13","12:05:00","WKFLDKG","12:38:16","12:22:00",994
"4015","1Y29","Sunday","WKFLDKG","12:39:54","12:24:00","BNSLY","12:52:06","12:36:00",994
"4016","1Y29","Sunday","BNSLY","12:56:07","12:40:00","MEADWHL","13:08:01","12:52:00",994
"4017","1Y29","Sunday","MEADWHL","13:10:32","12:56:00","SHEFFLD","13:14:36","13:00:00",994
"4018","1Y45","Monday","LEEDS","16:05:16","16:05:00","WKFLDKG","16:22:34","16:22:00",995
"4019","1Y45","Monday","WKFLDKG","16:24:25","16:24:00","BNSLY","16:37:20","16:36:00",995
"4020","1Y45","Monday","BNSLY","16:40:14","16:40:00","MEADWHL","16:52:43","16:52:00",995
"4021","1Y45","Monday","MEADWHL","16:55:12","16:56:00","SHEFFLD","17:00:48","17:00:00",995
"4022","1Y45","Friday","LEEDS","16:06:04","16:05:00","WKFLDKG","16:24:20","16:22:00",996
"4023","1Y45","Friday","WKFLDKG","16:26:03","16:24:00","BNSLY","16:39:43","16:36:00",996
"4024","1Y45","Friday","BNSLY","16:43:00","16:40:00","MEADWHL","16:55:49","16:52:00",996
"4025","1Y45","Friday","MEADWHL","16:59:36","16:56:00","SHEFFLD","17:03:56","17:00:00",996
"4026","1Y37","Friday","LEEDS","14:05:19","14:05:00","WKFLDKG","14:22:05","14:22:00",997
"4027","1Y37","Friday","WKFLDKG","14:23:56","14:24:00","BNSLY","14:37:20","14:36:00",997
"4028","1Y37","Friday","BNSLY","14:40:06","14:40:00","MEADWHL","14:53:29","14:52:00",997
"4029","1Y37","Friday","MEADWHL","14:57:31","14:56:00","SHEFFLD","15:05:28","15:00:00",997
"4030","1Y53","Monday","LEEDS","18:05:20","18:05:00","WKFLDKG","18:20:37","18:22:00",998
"4031","1Y53","Monday","WKFLDKG","18:23:18","18:24:00","BNSLY","18:36:55","18:36:00",998
"4032","1Y53","Monday","BNSLY","18:40:17","18:40:00","MEADWHL","18:53:42","18:52:00",998
"4033","1Y53","Monday","MEADWHL","18:55:57","18:56:00","SHEFFLD","19:04:19","19:00:00",998
"4034","1Y37","Monday","LEEDS","14:05:19","14:05:00","WKFLDKG","14:21:04","14:22:00",999
"4035","1Y37","Monday","WKFLDKG","14:23:17","14:24:00","BNSLY","14:36:01","14:36:00",999
"4036","1Y37","Monday","BNSLY","14:40:29","14:40:00","MEADWHL","14:52:47","14:52:00",999
"4037","1Y37","Monday","MEADWHL","14:54:58","14:56:00","SHEFFLD","15:00:13","15:00:00",999
"4038","1Y49","Thursday","LEEDS","17:05:22","17:05:00","NORMNTN","17:15:51","17:16:00",1000
"4039","1Y49","Thursday","NORMNTN","17:18:52","17:19:00","WKFLDKG","17:23:56","17:22:00",1000
"4040","1Y49","Thursday","WKFLDKG","17:26:23","17:24:00","BNSLY","17:38:39","17:36:00",1000
"4041","1Y49","Thursday","BNSLY","17:41:22","17:40:00","MEADWHL","17:53:14","17:52:00",1000
"4042","1Y49","Thursday","MEADWHL","17:55:43","17:56:00","SHEFFLD","17:59:46","18:00:00",1000
"4043","1M01","Sunday","LEEDS","18:02:19","18:05:00","WKFLDKG","18:15:17","18:22:00",1001
"4044","1M01","Sunday","WKFLDKG","18:22:16","18:24:00","BNSLY","18:35:17","18:36:00",1001
"4045","1M01","Sunday","BNSLY","18:42:15","18:40:00","MEADWHL","18:54:03","18:52:00",1001
"4046","1M01","Sunday","MEADWHL","18:57:19","18:56:00","SHEFFLD","19:02:47","19:00:00",1001
"4047","1Y25","Friday","LEEDS","11:05:38","11:05:00","WKFLDKG","11:21:17","11:22:00",1002
"4048","1Y25","Friday","WKFLDKG","11:23:16","11:24:00","BNSLY","11:35:38","11:36:00",1002
"4049","1Y25","Friday","BNSLY","11:40:18","11:40:00","MEADWHL","11:52:14","11:52:00",1002
"4050","1Y25","Friday","MEADWHL","11:54:56","11:56:00","SHEFFLD","12:00:30","12:00:00",1002
"4051","1Y37","Wednesday","LEEDS","14:07:17","14:05:00","WKFLDKG","14:22:12","14:22:00",1003
"4052","1Y37","Wednesday","WKFLDKG","14:23:58","14:24:00","BNSLY","14:36:31","14:36:00",1003
"4053","1Y37","Wednesday","BNSLY","14:40:11","14:40:00","MEADWHL","14:51:38","14:52:00",1003
"4054","1Y37","Wednesday","MEADWHL","14:54:39","14:56:00","SHEFFLD","14:59:20","15:00:00",1003
"4055","1Y25","Wednesday","LEEDS","11:05:08","11:05:00","WKFLDKG","11:21:19","11:22:00",1004
"4056","1Y25","Wednesday","WKFLDKG","11:23:05","11:24:00","BNSLY","11:36:09","11:36:00",1004
"4057","1Y25","Wednesday","BNSLY","11:40:15","11:40:00","MEADWHL","11:53:00","11:52:00",1004
"4058","1Y25","Wednesday","MEADWHL","11:55:10","11:56:00","SHEFFLD","11:59:21","12:00:00",1004
"4059","1Y41","Friday","LEEDS","15:05:14","15:05:00","WKFLDKG","15:21:31","15:22:00",1005
"4060","1Y41","Friday","WKFLDKG","15:23:25","15:24:00","BNSLY","15:36:24","15:36:00",1005
"4061","1Y41","Friday","BNSLY","15:40:17","15:40:00","MEADWHL","15:53:17","15:52:00",1005
"4062","1Y41","Friday","MEADWHL","15:55:38","15:56:00","SHEFFLD","16:02:44","16:00:00",1005
"4063","1Y25","Tuesday","LEEDS","11:05:21","11:05:00","WKFLDKG","11:27:15","11:22:00",1006
"4064","1Y25","Tuesday","WKFLDKG","11:29:05","11:24:00","BNSLY","11:41:26","11:36:00",1006
"4065","1Y25","Tuesday","BNSLY","11:44:05","11:40:00","MEADWHL","11:55:42","11:52:00",1006
"4066","1Y25","Tuesday","MEADWHL","11:59:53","11:56:00","SHEFFLD","12:07:07","12:00:00",1006
"4067","1Y13","Tuesday","LEEDS","08:04:21","08:05:00","WKFLDKG","08:21:16","08:22:00",1007
"4068","1Y13","Tuesday","WKFLDKG","08:23:31","08:24:00","BNSLY","08:36:16","08:36:00",1007
"4069","1Y13","Tuesday","BNSLY","08:41:02","08:40:00","MEADWHL","08:52:52","08:52:00",1007
"4070","1Y13","Tuesday","MEADWHL","08:57:42","08:56:00","SHEFFLD","09:02:24","09:00:00",1007
"4071","1Y29","Monday","LEEDS","12:05:20","12:05:00","WKFLDKG","12:23:06","12:22:00",1008
"4072","1Y29","Monday","WKFLDKG","12:25:00","12:24:00","BNSLY","12:38:02","12:36:00",1008
"4073","1Y29","Monday","BNSLY","12:41:10","12:40:00","MEADWHL","12:53:50","12:52:00",1008
"4074","1Y29","Monday","MEADWHL","12:56:39","12:56:00","SHEFFLD","13:01:31","13:00:00",1008
"4075","1Y13","Wednesday","LEEDS","08:04:06","08:05:00","WKFLDKG","08:21:19","08:22:00",1009
"4076","1Y13","Wednesday","WKFLDKG","08:23:21","08:24:00","BNSLY","08:35:49","08:36:00",1009
"4077","1Y13","Wednesday","BNSLY","08:40:19","08:40:00","MEADWHL","08:52:42","08:52:00",1009
"4078","1Y13","Wednesday","MEADWHL","08:55:21","08:56:00","SHEFFLD","08:59:18","09:00:00",1009
"4079","1Y09","Monday","LEEDS","07:05:34","07:05:00","WKFLDKG","07:22:34","07:22:00",1010
"4080","1Y09","Monday","WKFLDKG","07:25:13","07:24:00","BNSLY","07:39:33","07:36:00",1010
"4081","1Y09","Monday","BNSLY","07:42:55","07:40:00","MEADWHL","07:55:48","07:52:00",1010
"4082","1Y09","Monday","MEADWHL","07:58:30","07:56:00","SHEFFLD","08:02:36","08:00:00",1010
"4083","1Y33","Thursday","LEEDS","13:06:19","13:05:00","WKFLDKG","13:21:58","13:22:00",1011
"4084","1Y33","Thursday","WKFLDKG","13:23:40","13:24:00","BNSLY","13:35:45","13:36:00",1011
"4085","1Y33","Thursday","BNSLY","13:40:14","13:40:00","MEADWHL","13:51:57","13:52:00",1011
"4086","1Y33","Thursday","MEADWHL","13:54:26","13:56:00","SHEFFLD","14:02:31","14:00:00",1011
"4087","1Y21","Sunday","LEEDS","10:02:36","10:05:00","WKFLDKG","10:17:21","10:22:00",1012
"4088","1Y21","Sunday","WKFLDKG","10:19:49","10:24:00","BNSLY","10:33:22","10:36:00",1012
"4089","1Y21","Sunday","BNSLY","10:38:04","10:40:00","MEADWHL","10:50:36","10:52:00",1012
"4090","1Y21","Sunday","MEADWHL","10:53:02","10:56:00","SHEFFLD","10:57:19","11:00:00",1012
"4091","1Y45","Friday","LEEDS","16:05:29","16:05:00","WKFLDKG","16:21:43","16:22:00",1013
"4092","1Y45","Friday","WKFLDKG","16:23:57","16:24:00","BNSLY","16:36:41","16:36:00",1013
"4093","1Y45","Friday","BNSLY","16:40:24","16:40:00","MEADWHL","16:52:25","16:52:00",1013
"4094","1Y45","Friday","MEADWHL","16:55:28","16:56:00","SHEFFLD","17:08:54","17:00:00",1013
"4095","1Y41","Tuesday","LEEDS","15:05:37","15:05:00","WKFLDKG","15:20:38","15:22:00",1014
"4096","1Y41","Tuesday","WKFLDKG","15:23:15","15:24:00","BNSLY","15:36:05","15:36:00",1014
"4097","1Y41","Tuesday","BNSLY","15:40:05","15:40:00","MEADWHL","15:52:36","15:52:00",1014
"4098","1Y41","Tuesday","MEADWHL","15:55:18","15:56:00","SHEFFLD","16:00:59","16:00:00",1014
"4099","1Y25","Thursday","LEEDS","11:17:12","11:05:00","WKFLDKG","11:31:55","11:22:00",1015
"4100","1Y25","Thursday","WKFLDKG","11:33:32","11:24:00","BNSLY","11:45:58","11:36:00",1015
"4101","1Y25","Thursday","BNSLY","11:48:49","11:40:00","MEADWHL","12:00:54","11:52:00",1015
"4102","1Y25","Thursday","MEADWHL","12:03:02","11:56:00","SHEFFLD","12:07:29","12:00:00",1015
"4103","1Y25","Friday","LEEDS","11:06:35","11:05:00","WKFLDKG","11:22:54","11:22:00",1016
"4104","1Y25","Friday","WKFLDKG","11:24:52","11:24:00","BNSLY","11:38:34","11:36:00",1016
"4105","1Y25","Friday","BNSLY","11:40:45","11:40:00","MEADWHL","11:54:04","11:52:00",1016
"4106","1Y25","Friday","MEADWHL","11:56:08","11:56:00","SHEFFLD","12:00:45","12:00:00",1016
"4107","1Y21","Friday","LEEDS","10:05:19","10:05:00","WKFLDKG","10:21:52","10:22:00",1017
"4108","1Y21","Friday","WKFLDKG","10:23:41","10:24:00","BNSLY","10:36:29","10:36:00",1017
"4109","1Y21","Friday","BNSLY","10:40:22","10:40:00","MEADWHL","10:52:25","10:52:00",1017
"4110","1Y21","Friday","MEADWHL","10:55:35","10:56:00","SHEFFLD","11:00:33","11:00:00",1017
"4111","1Y33","Monday","LEEDS","13:06:14","13:05:00","WKFLDKG","13:22:40","13:22:00",1018
"4112","1Y33","Monday","WKFLDKG","13:24:27","13:24:00","BNSLY","13:37:01","13:36:00",1018
"4113","1Y33","Monday","BNSLY","13:40:55","13:40:00","MEADWHL","13:53:19","13:52:00",1018
"4114","1Y33","Monday","MEADWHL","13:55:43","13:56:00","SHEFFLD","14:00:13","14:00:00",1018
"4115","1Y29","Tuesday","LEEDS","12:05:15","12:05:00","WKFLDKG","12:21:12","12:22:00",1019
"4116","1Y29","Tuesday","WKFLDKG","12:23:12","12:24:00","BNSLY","12:36:19","12:36:00",1019
"4117","1Y29","Tuesday","BNSLY","12:40:19","12:40:00","MEADWHL","12:53:01","12:52:00",1019
"4118","1Y29","Tuesday","MEADWHL","12:55:21","12:56:00","SHEFFLD","12:59:55","13:00:00",1019
"4119","1Y13","Saturday","LEEDS","08:05:48","08:05:00","WKFLDKG","08:21:20","08:22:00",1020
"4120","1Y13","Saturday","WKFLDKG","08:23:16","08:24:00","BNSLY","08:36:47","08:36:00",1020
"4121","1Y13","Saturday","BNSLY","08:40:44","08:40:00","MEADWHL","08:53:55","08:52:00",1020
"4122","1Y13","Saturday","MEADWHL","08:56:19","08:56:00","SHEFFLD","09:00:37","09:00:00",1020
"4123","1Y29","Monday","LEEDS","12:05:37","12:05:00","WKFLDKG","12:21:30","12:22:00",1021
"4124","1Y29","Monday","WKFLDKG","12:23:56","12:24:00","BNSLY","12:37:33","12:36:00",1021
"4125","1Y29","Monday","BNSLY","12:40:44","12:40:00","MEADWHL","12:53:41","12:52:00",1021
"4126","1Y29","Monday","MEADWHL","12:56:25","12:56:00","SHEFFLD","13:00:57","13:00:00",1021
"4127","1Y57","Friday","LEEDS","19:05:18","19:05:00","WKFLDKG","19:22:46","19:22:00",1022
"4128","1Y57","Friday","WKFLDKG","19:24:27","19:24:00","BNSLY","19:37:15","19:36:00",1022
"4129","1Y57","Friday","BNSLY","19:41:18","19:40:00","MEADWHL","19:53:43","19:52:00",1022
"4130","1Y57","Friday","MEADWHL","19:57:11","19:56:00","SHEFFLD","20:02:52","20:00:00",1022
"4131","1Y45","Wednesday","LEEDS","16:05:13","16:05:00","WKFLDKG","16:21:44","16:22:00",1023
"4132","1Y45","Wednesday","WKFLDKG","16:23:34","16:24:00","BNSLY","16:36:14","16:36:00",1023
"4133","1Y45","Wednesday","BNSLY","16:40:09","16:40:00","MEADWHL","16:52:45","16:52:00",1023
"4134","1Y45","Wednesday","MEADWHL","16:55:25","16:56:00","SHEFFLD","17:00:33","17:00:00",1023
"4135","1Y45","Tuesday","LEEDS","16:05:28","16:05:00","WKFLDKG","16:21:07","16:22:00",1024
"4136","1Y45","Tuesday","WKFLDKG","16:23:17","16:24:00","BNSLY","16:36:30","16:36:00",1024
"4137","1Y45","Tuesday","BNSLY","16:40:10","16:40:00","MEADWHL","16:53:10","16:52:00",1024
"4138","1Y45","Tuesday","MEADWHL","16:56:29","16:56:00","SHEFFLD","17:01:17","17:00:00",1024
"4139","1Y17","Wednesday","LEEDS","09:05:44","09:05:00","WKFLDKG","09:20:52","09:22:00",1025
"4140","1Y17","Wednesday","WKFLDKG","09:23:18","09:24:00","BNSLY","09:35:48","09:36:00",1025
"4141","1Y17","Wednesday","BNSLY","09:40:13","09:40:00","MEADWHL","09:52:47","09:52:00",1025
"4142","1Y17","Wednesday","MEADWHL","09:55:58","09:56:00","SHEFFLD","10:00:41","10:00:00",1025
"4143","1Y57","Monday","LEEDS","19:05:26","19:05:00","WKFLDKG","19:22:05","19:22:00",1026
"4144","1Y57","Monday","WKFLDKG","19:24:23","19:24:00","BNSLY","19:37:13","19:36:00",1026
"4145","1Y57","Monday","BNSLY","19:41:13","19:40:00","MEADWHL","19:53:31","19:52:00",1026
"4146","1Y57","Monday","MEADWHL","19:58:04","19:56:00","SHEFFLD","20:07:23","20:00:00",1026
"4147","1Y09","Saturday","LEEDS","07:05:27","07:05:00","WKFLDKG","07:22:37","07:22:00",1027
"4148","1Y09","Saturday","WKFLDKG","07:25:08","07:24:00","BNSLY","07:37:14","07:36:00",1027
"4149","1Y09","Saturday","BNSLY","07:42:56","07:40:00","MEADWHL","07:55:02","07:52:00",1027
"4150","1Y09","Saturday","MEADWHL","07:59:49","07:56:00","SHEFFLD","08:03:44","08:00:00",1027
"4151","1Y25","Friday","LEEDS","11:05:02","11:05:00","WKFLDKG","11:21:34","11:22:00",1028
"4152","1Y25","Friday","WKFLDKG","11:23:16","11:24:00","BNSLY","11:36:17","11:36:00",1028
"4153","1Y25","Friday","BNSLY","11:39:54","11:40:00","MEADWHL","11:57:37","11:52:00",1028
"4154","1Y25","Friday","MEADWHL","12:00:44","11:56:00","SHEFFLD","12:06:21","12:00:00",1028
"4155","1Y33","Saturday","LEEDS","13:06:01","13:05:00","WKFLDKG","13:24:59","13:22:00",1029
"4156","1Y33","Saturday","WKFLDKG","13:27:25","13:24:00","BNSLY","13:40:52","13:36:00",1029
"4157","1Y33","Saturday","BNSLY","13:44:31","13:40:00","MEADWHL","13:57:25","13:52:00",1029
"4158","1Y33","Saturday","MEADWHL","14:00:34","13:56:00","SHEFFLD","14:05:41","14:00:00",1029
"4159","1Y29","Thursday","LEEDS","12:05:31","12:05:00","WKFLDKG","12:23:36","12:22:00",1030
"4160","1Y29","Thursday","WKFLDKG","12:25:20","12:24:00","BNSLY","12:38:31","12:36:00",1030
"4161","1Y29","Thursday","BNSLY","12:40:49","12:40:00","MEADWHL","12:53:34","12:52:00",1030
"4162","1Y29","Thursday","MEADWHL","12:56:17","12:56:00","SHEFFLD","13:00:32","13:00:00",1030
"4163","1Y41","Friday","LEEDS","15:05:27","15:05:00","WKFLDKG","15:21:40","15:22:00",1031
"4164","1Y41","Friday","WKFLDKG","15:23:40","15:24:00","BNSLY","15:36:49","15:36:00",1031
"4165","1Y41","Friday","BNSLY","15:40:23","15:40:00","MEADWHL","15:52:44","15:52:00",1031
"4166","1Y41","Friday","MEADWHL","15:55:45","15:56:00","SHEFFLD","16:00:26","16:00:00",1031
"4167","1Y49","Monday","LEEDS","17:05:21","17:05:00","NORMNTN","17:16:13","17:16:00",1032
"4168","1Y49","Monday","NORMNTN","17:19:00","17:19:00","WKFLDKG","17:23:02","17:22:00",1032
"4169","1Y49","Monday","WKFLDKG","17:24:53","17:24:00","BNSLY","17:37:34","17:36:00",1032
"4170","1Y49","Monday","BNSLY","17:40:26","17:40:00","MEADWHL","17:56:06","17:52:00",1032
"4171","1Y49","Monday","MEADWHL","17:59:56","17:56:00","SHEFFLD","18:04:59","18:00:00",1032
"4172","1Y33","Friday","LEEDS","13:06:14","13:05:00","WKFLDKG","13:21:50","13:22:00",1033
"4173","1Y33","Friday","WKFLDKG","13:24:03","13:24:00","BNSLY","13:37:21","13:36:00",1033
"4174","1Y33","Friday","BNSLY","13:40:47","13:40:00","MEADWHL","13:53:22","13:52:00",1033
"4175","1Y33","Friday","MEADWHL","13:55:35","13:56:00","SHEFFLD","14:01:45","14:00:00",1033
"4176","1Y41","Saturday","LEEDS","15:05:17","15:05:00","WKFLDKG","15:20:43","15:22:00",1034
"4177","1Y41","Saturday","WKFLDKG","15:22:53","15:24:00","BNSLY","15:35:24","15:36:00",1034
"4178","1Y41","Saturday","BNSLY","15:40:00","15:40:00","MEADWHL","15:52:28","15:52:00",1034
"4179","1Y41","Saturday","MEADWHL","15:55:26","15:56:00","SHEFFLD","15:59:21","16:00:00",1034
"4180","1Y17","Friday","LEEDS","09:05:17","09:05:00","WKFLDKG","09:20:05","09:22:00",1035
"4181","1Y17","Friday","WKFLDKG","09:23:24","09:24:00","BNSLY","09:36:09","09:36:00",1035
"4182","1Y17","Friday","BNSLY","09:40:24","09:40:00","MEADWHL","09:52:40","09:52:00",1035
"4183","1Y17","Friday","MEADWHL","09:57:24","09:56:00","SHEFFLD","10:02:14","10:00:00",1035
"4184","1Y49","Sunday","LEEDS","17:05:33","17:05:00","WKFLDKG","17:20:58","17:22:00",1036
"4185","1Y49","Sunday","WKFLDKG","17:22:49","17:24:00","BNSLY","17:36:13","17:36:00",1036
"4186","1Y49","Sunday","BNSLY","17:41:08","17:40:00","MEADWHL","17:54:03","17:52:00",1036
"4187","1Y49","Sunday","MEADWHL","17:58:08","17:56:00","SHEFFLD","18:02:37","18:00:00",1036
"4188","1Y09","Friday","LEEDS","07:05:25","07:05:00","WKFLDKG","07:23:20","07:22:00",1037
"4189","1Y09","Friday","WKFLDKG","07:25:43","07:24:00","BNSLY","07:38:45","07:36:00",1037
"4190","1Y09","Friday","BNSLY","07:42:15","07:40:00","MEADWHL","07:54:52","07:52:00",1037
"4191","1Y09","Friday","MEADWHL","07:57:34","07:56:00","SHEFFLD","08:02:17","08:00:00",1037
"4192","1Y57","Monday","LEEDS","19:05:17","19:05:00","WKFLDKG","19:22:29","19:22:00",1038
"4193","1Y57","Monday","WKFLDKG","19:24:26","19:24:00","BNSLY","19:37:39","19:36:00",1038
"4194","1Y57","Monday","BNSLY","19:40:59","19:40:00","MEADWHL","19:53:16","19:52:00",1038
"4195","1Y57","Monday","MEADWHL","19:58:15","19:56:00","SHEFFLD","20:05:48","20:00:00",1038
"4196","1Y37","Monday","LEEDS","14:05:37","14:05:00","WKFLDKG","14:21:45","14:22:00",1039
"4197","1Y37","Monday","WKFLDKG","14:23:37","14:24:00","BNSLY","14:36:46","14:36:00",1039
"4198","1Y37","Monday","BNSLY","14:40:05","14:40:00","MEADWHL","14:52:58","14:52:00",1039
"4199","1Y37","Monday","MEADWHL","14:56:34","14:56:00","SHEFFLD","15:01:32","15:00:00",1039
"4200","1Y21","Monday","LEEDS","10:05:14","10:05:00","WKFLDKG","10:19:59","10:22:00",1040
"4201","1Y21","Monday","WKFLDKG","10:23:21","10:24:00","BNSLY","10:35:57","10:36:00",1040
"4202","1Y21","Monday","BNSLY","10:40:06","10:40:00","MEADWHL","10:53:03","10:52:00",1040
"4203","1Y21","Monday","MEADWHL","10:55:09","10:56:00","SHEFFLD","10:59:22","11:00:00",1040
"4204","1Y13","Monday","LEEDS","08:07:56","08:05:00","WKFLDKG","08:22:24","08:22:00",1041
"4205","1Y13","Monday","WKFLDKG","08:24:58","08:24:00","BNSLY","08:37:22","08:36:00",1041
"4206","1Y13","Monday","BNSLY","08:40:27","08:40:00","MEADWHL","08:52:22","08:52:00",1041
"4207","1Y13","Monday","MEADWHL","08:54:49","08:56:00","SHEFFLD","08:59:08","09:00:00",1041
"4208","1Y57","Tuesday","LEEDS","19:05:10","19:05:00","WKFLDKG","19:21:51","19:22:00",1042
"4209","1Y57","Tuesday","WKFLDKG","19:24:17","19:24:00","BNSLY","19:37:06","19:36:00",1042
"4210","1Y57","Tuesday","BNSLY","19:41:19","19:40:00","MEADWHL","19:53:15","19:52:00",1042
"4211","1Y57","Tuesday","MEADWHL","19:55:36","19:56:00","SHEFFLD","20:00:11","20:00:00",1042
"4212","1Y25","Monday","LEEDS","11:05:16","11:05:00","WKFLDKG","11:20:37","11:22:00",1043
"4213","1Y25","Monday","WKFLDKG","11:23:11","11:24:00","BNSLY","11:36:10","11:36:00",1043
"4214","1Y25","Monday","BNSLY","11:40:00","11:40:00","MEADWHL","11:52:36","11:52:00",1043
"4215","1Y25","Monday","MEADWHL","11:56:13","11:56:00","SHEFFLD","12:00:46","12:00:00",1043
"4216","1Y25","Thursday","LEEDS","11:05:30","11:05:00","WKFLDKG","11:20:49","11:22:00",1044
"4217","1Y25","Thursday","WKFLDKG","11:23:29","11:24:00","BNSLY","11:36:03","11:36:00",1044
"4218","1Y25","Thursday","BNSLY","11:40:21","11:40:00","MEADWHL","11:52:42","11:52:00",1044
"4219","1Y25","Thursday","MEADWHL","11:55:52","11:56:00","SHEFFLD","12:00:41","12:00:00",1044
"4220","1Y09","Saturday","LEEDS","07:05:49","07:05:00","WKFLDKG","07:24:30","07:22:00",1045
"4221","1Y09","Saturday","WKFLDKG","07:26:37","07:24:00","BNSLY","07:40:44","07:36:00",1045
"4222","1Y09","Saturday","BNSLY","07:43:05","07:40:00","MEADWHL","07:56:32","07:52:00",1045
"4223","1Y09","Saturday","MEADWHL","07:59:04","07:56:00","SHEFFLD","08:03:39","08:00:00",1045
"4224","1Y37","Monday","LEEDS","14:05:36","14:05:00","WKFLDKG","14:20:52","14:22:00",1046
"4225","1Y37","Monday","WKFLDKG","14:23:13","14:24:00","BNSLY","14:35:48","14:36:00",1046
"4226","1Y37","Monday","BNSLY","14:40:35","14:40:00","MEADWHL","14:53:19","14:52:00",1046
"4227","1Y37","Monday","MEADWHL","14:56:20","14:56:00","SHEFFLD","15:00:30","15:00:00",1046
"4228","1Y37","Wednesday","LEEDS","14:05:16","14:05:00","WKFLDKG","14:21:03","14:22:00",1047
"4229","1Y37","Wednesday","WKFLDKG","14:23:30","14:24:00","BNSLY","14:35:49","14:36:00",1047
"4230","1Y37","Wednesday","BNSLY","14:40:14","14:40:00","MEADWHL","14:52:15","14:52:00",1047
"4231","1Y37","Wednesday","MEADWHL","14:56:35","14:56:00","SHEFFLD","15:00:28","15:00:00",1047
"4232","1Y05","Friday","LEEDS","06:05:15","06:05:00","WKFLDKG","06:20:45","06:22:00",1048
"4233","1Y05","Friday","WKFLDKG","06:22:21","06:24:00","BNSLY","06:35:10","06:36:00",1048
"4234","1Y05","Friday","BNSLY","06:38:29","06:40:00","MEADWHL","06:50:10","06:52:00",1048
"4235","1Y05","Friday","MEADWHL","06:52:22","06:56:00","SHEFFLD","06:56:25","07:00:00",1048
"4236","1Y33","Sunday","LEEDS","13:05:06","13:05:00","WKFLDKG","13:20:13","13:22:00",1049
"4237","1Y33","Sunday","WKFLDKG","13:22:48","13:24:00","BNSLY","13:35:43","13:36:00",1049
"4238","1Y33","Sunday","BNSLY","13:41:14","13:40:00","MEADWHL","13:53:39","13:52:00",1049
"4239","1Y33","Sunday","MEADWHL","13:57:08","13:56:00","SHEFFLD","14:03:35","14:00:00",1049
"4240","1Y29","Saturday","LEEDS","12:05:44","12:05:00","WKFLDKG","12:23:24","12:22:00",1050
"4241","1Y29","Saturday","WKFLDKG","12:25:21","12:24:00","BNSLY","12:37:59","12:36:00",1050
"4242","1Y29","Saturday","BNSLY","12:41:15","12:40:00","MEADWHL","12:53:37","12:52:00",1050
"4243","1Y29","Saturday","MEADWHL","13:00:01","12:56:00","SHEFFLD","13:04:54","13:00:00",1050
"4244","1Y21","Sunday","LEEDS","10:02:15","10:05:00","WKFLDKG","10:17:51","10:22:00",1051
"4245","1Y21","Sunday","WKFLDKG","10:20:20","10:24:00","BNSLY","10:32:52","10:36:00",1051
"4246","1Y21","Sunday","BNSLY","10:38:39","10:40:00","MEADWHL","10:50:25","10:52:00",1051
"4247","1Y21","Sunday","MEADWHL","10:53:11","10:56:00","SHEFFLD","10:57:54","11:00:00",1051
"4248","1Y09","Thursday","LEEDS","07:07:10","07:05:00","WKFLDKG","07:23:16","07:22:00",1052
"4249","1Y09","Thursday","WKFLDKG","07:26:01","07:24:00","BNSLY","07:38:46","07:36:00",1052
"4250","1Y09","Thursday","BNSLY","07:42:21","07:40:00","MEADWHL","07:54:48","07:52:00",1052
"4251","1Y09","Thursday","MEADWHL","07:57:01","07:56:00","SHEFFLD","08:01:30","08:00:00",1052
