"","train.code","day.week","departure.from","departure.time","departure.schedule","arrival.to","arrival.time","arrival.schedule","id"
"525","1Y21","Wednesday","LEEDS","10:05:32","10:05:00","WKFLDKG","10:21:02","10:22:00",129
"526","1Y21","Wednesday","WKFLDKG","10:23:19","10:24:00","BNSLY","10:36:24","10:36:00",129
"527","1Y21","Wednesday","BNSLY","10:40:09","10:40:00","MEADWHL","10:52:38","10:52:00",129
"528","1Y21","Wednesday","MEADWHL","10:57:22","10:56:00","SHEFFLD","11:03:56","11:00:00",129
"529","1Y29","Wednesday","LEEDS","12:05:18","12:05:00","WKFLDKG","12:22:36","12:22:00",130
"530","1Y29","Wednesday","WKFLDKG","12:24:23","12:24:00","BNSLY","12:37:06","12:36:00",130
"531","1Y29","Wednesday","BNSLY","12:41:02","12:40:00","MEADWHL","12:53:15","12:52:00",130
"532","1Y29","Wednesday","MEADWHL","12:57:33","12:56:00","SHEFFLD","13:05:44","13:00:00",130
"533","1Y49","Wednesday","LEEDS","17:05:29","17:05:00","NORMNTN","17:16:33","17:16:00",131
"534","1Y49","Wednesday","NORMNTN","17:19:04","17:19:00","WKFLDKG","17:22:50","17:22:00",131
"535","1Y49","Wednesday","WKFLDKG","17:24:23","17:24:00","BNSLY","17:37:58","17:36:00",131
"536","1Y49","Wednesday","BNSLY","17:40:11","17:40:00","MEADWHL","17:52:19","17:52:00",131
"537","1Y49","Wednesday","MEADWHL","17:55:14","17:56:00","SHEFFLD","18:00:00","18:00:00",131
"538","1Y17","Thursday","LEEDS","09:05:25","09:05:00","WKFLDKG","09:23:00","09:22:00",132
"539","1Y17","Thursday","WKFLDKG","09:24:45","09:24:00","BNSLY","09:36:56","09:36:00",132
"540","1Y17","Thursday","BNSLY","09:40:07","09:40:00","MEADWHL","09:52:07","09:52:00",132
"541","1Y17","Thursday","MEADWHL","09:54:09","09:56:00","SHEFFLD","09:59:21","10:00:00",132
"542","1Y29","Thursday","LEEDS","12:05:19","12:05:00","WKFLDKG","12:20:58","12:22:00",133
"543","1Y29","Thursday","WKFLDKG","12:23:12","12:24:00","BNSLY","12:35:37","12:36:00",133
"544","1Y29","Thursday","BNSLY","12:40:15","12:40:00","MEADWHL","12:52:12","12:52:00",133
"545","1Y29","Thursday","MEADWHL","12:55:18","12:56:00","SHEFFLD","12:59:26","13:00:00",133
"546","1Y37","Thursday","LEEDS","14:05:26","14:05:00","WKFLDKG","14:21:20","14:22:00",134
"547","1Y37","Thursday","WKFLDKG","14:23:41","14:24:00","BNSLY","14:36:28","14:36:00",134
"548","1Y37","Thursday","BNSLY","14:40:11","14:40:00","MEADWHL","14:52:33","14:52:00",134
"549","1Y37","Thursday","MEADWHL","14:56:32","14:56:00","SHEFFLD","15:00:45","15:00:00",134
"550","1Y05","Friday","LEEDS","06:05:19","06:05:00","WKFLDKG","06:24:05","06:22:00",135
"551","1Y05","Friday","WKFLDKG","06:25:45","06:24:00","BNSLY","06:38:16","06:36:00",135
"552","1Y05","Friday","BNSLY","06:40:30","06:40:00","MEADWHL","06:52:34","06:52:00",135
"553","1Y05","Friday","MEADWHL","06:54:38","06:56:00","SHEFFLD","06:59:12","07:00:00",135
"554","1Y13","Friday","LEEDS","08:04:49","08:05:00","WKFLDKG","08:26:02","08:22:00",136
"555","1Y13","Friday","WKFLDKG","08:27:39","08:24:00","BNSLY","08:40:26","08:36:00",136
"556","1Y13","Friday","BNSLY","08:42:39","08:40:00","MEADWHL","08:55:19","08:52:00",136
"557","1Y13","Friday","MEADWHL","08:57:24","08:56:00","SHEFFLD","09:01:44","09:00:00",136
"558","1Y25","Friday","LEEDS","11:05:26","11:05:00","WKFLDKG","11:21:44","11:22:00",137
"559","1Y25","Friday","WKFLDKG","11:23:33","11:24:00","BNSLY","11:36:27","11:36:00",137
"560","1Y25","Friday","BNSLY","11:40:16","11:40:00","MEADWHL","11:54:14","11:52:00",137
"561","1Y25","Friday","MEADWHL","11:57:18","11:56:00","SHEFFLD","12:02:37","12:00:00",137
"562","1Y57","Friday","LEEDS","19:06:13","19:05:00","WKFLDKG","19:22:26","19:22:00",138
"563","1Y57","Friday","WKFLDKG","19:24:18","19:24:00","BNSLY","19:36:37","19:36:00",138
"564","1Y57","Friday","BNSLY","19:41:21","19:40:00","MEADWHL","19:53:18","19:52:00",138
"565","1Y57","Friday","MEADWHL","19:57:09","19:56:00","SHEFFLD","20:02:45","20:00:00",138
"566","1Y41","Saturday","LEEDS","15:05:13","15:05:00","WKFLDKG","15:20:51","15:22:00",139
"567","1Y41","Saturday","WKFLDKG","15:23:30","15:24:00","BNSLY","15:35:43","15:36:00",139
"568","1Y41","Saturday","BNSLY","15:40:12","15:40:00","MEADWHL","15:52:19","15:52:00",139
"569","1Y41","Saturday","MEADWHL","15:55:01","15:56:00","SHEFFLD","15:59:57","16:00:00",139
"570","1Y49","Saturday","LEEDS","17:05:31","17:05:00","NORMNTN","17:16:18","17:16:00",140
"571","1Y49","Saturday","NORMNTN","17:18:21","17:19:00","BNSLY","17:38:16","17:36:00",140
"572","1Y49","Saturday","BNSLY","17:40:45","17:40:00","MEADWHL","17:52:47","17:52:00",140
"573","1Y49","Saturday","MEADWHL","17:54:49","17:56:00","SHEFFLD","18:05:07","18:00:00",140
"574","1Y21","Sunday","LEEDS","10:02:18","10:05:00","WKFLDKG","10:17:34","10:22:00",141
"575","1Y21","Sunday","WKFLDKG","10:19:14","10:24:00","BNSLY","10:32:10","10:36:00",141
"576","1Y21","Sunday","BNSLY","10:38:14","10:40:00","MEADWHL","10:49:50","10:52:00",141
"577","1Y21","Sunday","MEADWHL","10:52:55","10:56:00","SHEFFLD","10:57:36","11:00:00",141
"578","1Y29","Sunday","LEEDS","12:08:58","12:05:00","WKFLDKG","12:35:44","12:22:00",142
"579","1Y29","Sunday","WKFLDKG","12:37:21","12:24:00","BNSLY","12:49:42","12:36:00",142
"580","1Y29","Sunday","BNSLY","12:53:31","12:40:00","MEADWHL","13:05:32","12:52:00",142
"581","1Y29","Sunday","MEADWHL","13:09:27","12:56:00","SHEFFLD","13:13:36","13:00:00",142
"582","1Y37","Sunday","LEEDS","14:07:28","14:05:00","WKFLDKG","14:22:27","14:22:00",143
"583","1Y37","Sunday","WKFLDKG","14:24:07","14:24:00","BNSLY","14:36:54","14:36:00",143
"584","1Y37","Sunday","BNSLY","14:40:57","14:40:00","MEADWHL","14:53:03","14:52:00",143
"585","1Y37","Sunday","MEADWHL","14:56:44","14:56:00","SHEFFLD","15:01:00","15:00:00",143
"586","1Y49","Sunday","LEEDS","17:05:24","17:05:00","WKFLDKG","17:21:09","17:22:00",144
"587","1Y49","Sunday","WKFLDKG","17:23:23","17:24:00","BNSLY","17:36:57","17:36:00",144
"588","1Y49","Sunday","BNSLY","17:41:17","17:40:00","MEADWHL","17:53:37","17:52:00",144
"589","1Y49","Sunday","MEADWHL","17:58:31","17:56:00","SHEFFLD","18:03:19","18:00:00",144
"590","1Y57","Sunday","LEEDS","19:04:27","19:05:00","WKFLDKG","19:19:56","19:22:00",145
"591","1Y57","Sunday","WKFLDKG","19:22:00","19:24:00","BNSLY","19:34:53","19:36:00",145
"592","1Y57","Sunday","BNSLY","19:40:32","19:40:00","MEADWHL","19:52:53","19:52:00",145
"593","1Y57","Sunday","MEADWHL","19:54:56","19:56:00","SHEFFLD","20:00:20","20:00:00",145
"594","1Y09","Monday","LEEDS","07:07:04","07:05:00","WKFLDKG","07:22:46","07:22:00",146
"595","1Y09","Monday","WKFLDKG","07:25:27","07:24:00","BNSLY","07:38:43","07:36:00",146
"596","1Y09","Monday","BNSLY","07:42:17","07:40:00","MEADWHL","07:54:51","07:52:00",146
"597","1Y09","Monday","MEADWHL","07:57:07","07:56:00","SHEFFLD","08:01:19","08:00:00",146
"598","1Y13","Monday","LEEDS","08:07:17","08:05:00","WKFLDKG","08:21:54","08:22:00",147
"599","1Y13","Monday","WKFLDKG","08:23:35","08:24:00","BNSLY","08:35:52","08:36:00",147
"600","1Y13","Monday","BNSLY","08:40:09","08:40:00","MEADWHL","08:52:22","08:52:00",147
"601","1Y13","Monday","MEADWHL","08:55:00","08:56:00","SHEFFLD","08:59:08","09:00:00",147
"602","1Y29","Monday","LEEDS","12:14:18","12:05:00","WKFLDKG","12:28:55","12:22:00",148
"603","1Y29","Monday","WKFLDKG","12:30:43","12:24:00","BNSLY","12:42:54","12:36:00",148
"604","1Y29","Monday","BNSLY","12:45:37","12:40:00","MEADWHL","12:59:35","12:52:00",148
"605","1Y29","Monday","MEADWHL","13:05:16","12:56:00","SHEFFLD","13:11:12","13:00:00",148
"606","1Y41","Monday","LEEDS","15:06:17","15:05:00","WKFLDKG","15:21:03","15:22:00",149
"607","1Y41","Monday","WKFLDKG","15:23:10","15:24:00","BNSLY","15:36:17","15:36:00",149
"608","1Y41","Monday","BNSLY","15:40:07","15:40:00","MEADWHL","15:52:16","15:52:00",149
"609","1Y41","Monday","MEADWHL","15:55:19","15:56:00","SHEFFLD","16:03:19","16:00:00",149
"610","1Y45","Monday","LEEDS","16:05:42","16:05:00","WKFLDKG","16:22:43","16:22:00",150
"611","1Y45","Monday","WKFLDKG","16:24:35","16:24:00","BNSLY","16:37:06","16:36:00",150
"612","1Y45","Monday","BNSLY","16:40:12","16:40:00","MEADWHL","16:52:52","16:52:00",150
"613","1Y45","Monday","MEADWHL","16:55:55","16:56:00","SHEFFLD","17:01:05","17:00:00",150
"614","1Y05","Tuesday","LEEDS","06:05:22","06:05:00","WKFLDKG","06:21:04","06:22:00",151
"615","1Y05","Tuesday","WKFLDKG","06:22:55","06:24:00","BNSLY","06:35:38","06:36:00",151
"616","1Y05","Tuesday","BNSLY","06:38:24","06:40:00","MEADWHL","06:50:35","06:52:00",151
"617","1Y05","Tuesday","MEADWHL","06:53:55","06:56:00","SHEFFLD","06:58:41","07:00:00",151
"618","1Y09","Tuesday","LEEDS","07:05:12","07:05:00","WKFLDKG","07:21:53","07:22:00",152
"619","1Y09","Tuesday","WKFLDKG","07:25:13","07:24:00","BNSLY","07:38:04","07:36:00",152
"620","1Y09","Tuesday","BNSLY","07:42:04","07:40:00","MEADWHL","07:58:50","07:52:00",152
"621","1Y09","Tuesday","MEADWHL","08:01:20","07:56:00","SHEFFLD","08:05:43","08:00:00",152
"622","1Y05","Wednesday","LEEDS","06:05:15","06:05:00","WKFLDKG","06:21:47","06:22:00",153
"623","1Y05","Wednesday","WKFLDKG","06:23:18","06:24:00","BNSLY","06:36:37","06:36:00",153
"624","1Y05","Wednesday","BNSLY","06:38:56","06:40:00","MEADWHL","06:51:34","06:52:00",153
"625","1Y05","Wednesday","MEADWHL","06:53:53","06:56:00","SHEFFLD","06:57:58","07:00:00",153
"626","1Y09","Wednesday","LEEDS","07:05:38","07:05:00","WKFLDKG","07:23:28","07:22:00",154
"627","1Y09","Wednesday","WKFLDKG","07:25:19","07:24:00","BNSLY","07:38:18","07:36:00",154
"628","1Y09","Wednesday","BNSLY","07:42:17","07:40:00","MEADWHL","07:55:10","07:52:00",154
"629","1Y09","Wednesday","MEADWHL","07:58:50","07:56:00","SHEFFLD","08:03:34","08:00:00",154
"630","1Y13","Wednesday","LEEDS","08:04:09","08:05:00","WKFLDKG","08:20:49","08:22:00",155
"631","1Y13","Wednesday","WKFLDKG","08:23:02","08:24:00","BNSLY","08:35:15","08:36:00",155
"632","1Y13","Wednesday","BNSLY","08:39:59","08:40:00","MEADWHL","08:52:02","08:52:00",155
"633","1Y13","Wednesday","MEADWHL","08:57:26","08:56:00","SHEFFLD","09:01:16","09:00:00",155
"634","1Y29","Wednesday","LEEDS","12:06:24","12:05:00","WKFLDKG","12:21:14","12:22:00",156
"635","1Y29","Wednesday","WKFLDKG","12:23:10","12:24:00","BNSLY","12:35:18","12:36:00",156
"636","1Y29","Wednesday","BNSLY","12:40:17","12:40:00","MEADWHL","12:52:12","12:52:00",156
"637","1Y29","Wednesday","MEADWHL","12:54:44","12:56:00","SHEFFLD","13:00:46","13:00:00",156
"638","1Y45","Wednesday","LEEDS","16:05:20","16:05:00","WKFLDKG","16:20:48","16:22:00",157
"639","1Y45","Wednesday","WKFLDKG","16:23:26","16:24:00","BNSLY","16:35:30","16:36:00",157
"640","1Y45","Wednesday","BNSLY","16:40:34","16:40:00","MEADWHL","16:52:29","16:52:00",157
"641","1Y45","Wednesday","MEADWHL","16:55:22","16:56:00","SHEFFLD","16:59:51","17:00:00",157
"642","1Y53","Wednesday","LEEDS","18:05:24","18:05:00","WKFLDKG","18:21:41","18:22:00",158
"643","1Y53","Wednesday","WKFLDKG","18:23:22","18:24:00","BNSLY","18:36:31","18:36:00",158
"644","1Y53","Wednesday","BNSLY","18:40:26","18:40:00","MEADWHL","18:52:55","18:52:00",158
"645","1Y53","Wednesday","MEADWHL","18:55:09","18:56:00","SHEFFLD","19:00:16","19:00:00",158
"646","1Y13","Thursday","LEEDS","08:06:57","08:05:00","WKFLDKG","08:23:52","08:22:00",159
"647","1Y13","Thursday","WKFLDKG","08:25:43","08:24:00","BNSLY","08:37:55","08:36:00",159
"648","1Y13","Thursday","BNSLY","08:40:22","08:40:00","MEADWHL","08:52:56","08:52:00",159
"649","1Y13","Thursday","MEADWHL","08:56:18","08:56:00","SHEFFLD","09:01:35","09:00:00",159
"650","1Y25","Thursday","LEEDS","11:05:08","11:05:00","WKFLDKG","11:21:38","11:22:00",160
"651","1Y25","Thursday","WKFLDKG","11:23:27","11:24:00","BNSLY","11:36:06","11:36:00",160
"652","1Y25","Thursday","BNSLY","11:39:57","11:40:00","MEADWHL","11:52:14","11:52:00",160
"653","1Y25","Thursday","MEADWHL","11:57:00","11:56:00","SHEFFLD","12:02:35","12:00:00",160
"654","1Y53","Thursday","LEEDS","18:05:54","18:05:00","WKFLDKG","18:24:26","18:22:00",161
"655","1Y53","Thursday","WKFLDKG","18:26:08","18:24:00","BNSLY","18:38:36","18:36:00",161
"656","1Y53","Thursday","BNSLY","18:40:45","18:40:00","MEADWHL","18:52:45","18:52:00",161
"657","1Y53","Thursday","MEADWHL","18:55:15","18:56:00","SHEFFLD","19:04:04","19:00:00",161
"658","1Y57","Thursday","LEEDS","19:05:14","19:05:00","WKFLDKG","19:20:14","19:22:00",162
"659","1Y57","Thursday","WKFLDKG","19:24:02","19:24:00","BNSLY","19:36:09","19:36:00",162
"660","1Y57","Thursday","BNSLY","19:40:59","19:40:00","MEADWHL","19:52:44","19:52:00",162
"661","1Y57","Thursday","MEADWHL","19:55:57","19:56:00","SHEFFLD","20:02:18","20:00:00",162
"662","1Y05","Friday","LEEDS","06:05:01","06:05:00","WKFLDKG","06:21:16","06:22:00",163
"663","1Y05","Friday","WKFLDKG","06:23:45","06:24:00","BNSLY","06:35:54","06:36:00",163
"664","1Y05","Friday","BNSLY","06:38:18","06:40:00","MEADWHL","06:50:12","06:52:00",163
"665","1Y05","Friday","MEADWHL","06:52:25","06:56:00","SHEFFLD","06:56:25","07:00:00",163
"666","1Y09","Friday","LEEDS","07:05:13","07:05:00","WKFLDKG","07:21:40","07:22:00",164
"667","1Y09","Friday","WKFLDKG","07:25:01","07:24:00","BNSLY","07:37:36","07:36:00",164
"668","1Y09","Friday","BNSLY","07:41:59","07:40:00","MEADWHL","07:54:11","07:52:00",164
"669","1Y09","Friday","MEADWHL","07:56:30","07:56:00","SHEFFLD","08:02:25","08:00:00",164
"670","1Y13","Friday","LEEDS","08:04:00","08:05:00","WKFLDKG","08:19:54","08:22:00",165
"671","1Y13","Friday","WKFLDKG","08:22:59","08:24:00","BNSLY","08:35:24","08:36:00",165
"672","1Y13","Friday","BNSLY","08:39:44","08:40:00","MEADWHL","08:52:01","08:52:00",165
"673","1Y13","Friday","MEADWHL","08:55:16","08:56:00","SHEFFLD","08:59:32","09:00:00",165
"674","1Y41","Friday","LEEDS","15:05:19","15:05:00","WKFLDKG","15:21:36","15:22:00",166
"675","1Y41","Friday","WKFLDKG","15:23:45","15:24:00","BNSLY","15:43:40","15:36:00",166
"676","1Y41","Friday","BNSLY","15:46:05","15:40:00","MEADWHL","16:06:53","15:52:00",166
"677","1Y41","Friday","MEADWHL","16:09:41","15:56:00","SHEFFLD","16:14:51","16:00:00",166
"678","1Y53","Friday","LEEDS","18:05:29","18:05:00","WKFLDKG","18:20:58","18:22:00",167
"679","1Y53","Friday","WKFLDKG","18:23:27","18:24:00","BNSLY","18:36:11","18:36:00",167
"680","1Y53","Friday","BNSLY","18:40:22","18:40:00","MEADWHL","18:52:37","18:52:00",167
"681","1Y53","Friday","MEADWHL","18:56:34","18:56:00","SHEFFLD","19:01:46","19:00:00",167
"682","1Y21","Saturday","LEEDS","10:06:43","10:05:00","WKFLDKG","10:24:49","10:22:00",168
"683","1Y21","Saturday","WKFLDKG","10:26:43","10:24:00","BNSLY","10:39:28","10:36:00",168
"684","1Y21","Saturday","BNSLY","10:41:49","10:40:00","MEADWHL","10:53:52","10:52:00",168
"685","1Y21","Saturday","MEADWHL","10:56:44","10:56:00","SHEFFLD","11:01:29","11:00:00",168
"686","1Y57","Saturday","LEEDS","19:05:16","19:05:00","WKFLDKG","19:20:29","19:22:00",169
"687","1Y57","Saturday","WKFLDKG","19:24:14","19:24:00","BNSLY","19:36:55","19:36:00",169
"688","1Y57","Saturday","BNSLY","19:41:13","19:40:00","MEADWHL","19:53:16","19:52:00",169
"689","1Y57","Saturday","MEADWHL","19:55:57","19:56:00","SHEFFLD","19:59:57","20:00:00",169
"690","1Y57","Sunday","LEEDS","19:05:06","19:05:00","WKFLDKG","19:20:14","19:22:00",170
"691","1Y57","Sunday","WKFLDKG","19:21:57","19:24:00","BNSLY","19:35:06","19:36:00",170
"692","1Y57","Sunday","BNSLY","19:41:07","19:40:00","MEADWHL","19:53:14","19:52:00",170
"693","1Y57","Sunday","MEADWHL","19:55:38","19:56:00","SHEFFLD","19:59:32","20:00:00",170
"694","1Y29","Monday","LEEDS","12:05:31","12:05:00","WKFLDKG","12:21:17","12:22:00",171
"695","1Y29","Monday","WKFLDKG","12:23:06","12:24:00","BNSLY","12:35:16","12:36:00",171
"696","1Y29","Monday","BNSLY","12:40:43","12:40:00","MEADWHL","12:52:33","12:52:00",171
"697","1Y29","Monday","MEADWHL","12:56:14","12:56:00","SHEFFLD","13:00:23","13:00:00",171
"698","1Y41","Monday","LEEDS","15:05:19","15:05:00","WKFLDKG","15:22:26","15:22:00",172
"699","1Y41","Monday","WKFLDKG","15:24:02","15:24:00","BNSLY","15:37:03","15:36:00",172
"700","1Y41","Monday","BNSLY","15:40:17","15:40:00","MEADWHL","15:52:48","15:52:00",172
"701","1Y41","Monday","MEADWHL","15:55:13","15:56:00","SHEFFLD","15:59:50","16:00:00",172
"702","1Y49","Monday","LEEDS","17:05:14","17:05:00","NORMNTN","17:16:09","17:16:00",173
"703","1Y49","Monday","NORMNTN","17:19:10","17:19:00","WKFLDKG","17:22:43","17:22:00",173
"704","1Y49","Monday","WKFLDKG","17:24:55","17:24:00","BNSLY","17:37:24","17:36:00",173
"705","1Y49","Monday","BNSLY","17:40:24","17:40:00","MEADWHL","17:53:47","17:52:00",173
"706","1Y49","Monday","MEADWHL","17:58:33","17:56:00","SHEFFLD","18:03:23","18:00:00",173
"707","1Y33","Tuesday","LEEDS","13:06:16","13:05:00","WKFLDKG","13:21:36","13:22:00",174
"708","1Y33","Tuesday","WKFLDKG","13:25:10","13:24:00","BNSLY","13:37:51","13:36:00",174
"709","1Y33","Tuesday","BNSLY","13:41:17","13:40:00","MEADWHL","13:53:17","13:52:00",174
"710","1Y33","Tuesday","MEADWHL","13:55:28","13:56:00","SHEFFLD","13:59:41","14:00:00",174
"711","1Y17","Wednesday","LEEDS","09:05:15","09:05:00","WKFLDKG","09:22:40","09:22:00",175
"712","1Y17","Wednesday","WKFLDKG","09:24:22","09:24:00","BNSLY","09:36:54","09:36:00",175
"713","1Y17","Wednesday","BNSLY","09:40:14","09:40:00","MEADWHL","09:52:33","09:52:00",175
"714","1Y17","Wednesday","MEADWHL","09:54:55","09:56:00","SHEFFLD","10:00:41","10:00:00",175
"715","1Y33","Wednesday","LEEDS","13:06:14","13:05:00","WKFLDKG","13:23:11","13:22:00",176
"716","1Y33","Wednesday","WKFLDKG","13:24:54","13:24:00","BNSLY","13:37:57","13:36:00",176
"717","1Y33","Wednesday","BNSLY","13:40:22","13:40:00","MEADWHL","13:53:45","13:52:00",176
"718","1Y33","Wednesday","MEADWHL","13:56:04","13:56:00","SHEFFLD","14:02:07","14:00:00",176
"719","1Y17","Thursday","LEEDS","09:05:59","09:05:00","WKFLDKG","09:20:51","09:22:00",177
"720","1Y17","Thursday","WKFLDKG","09:23:19","09:24:00","BNSLY","09:35:47","09:36:00",177
"721","1Y17","Thursday","BNSLY","09:40:15","09:40:00","MEADWHL","09:52:31","09:52:00",177
"722","1Y17","Thursday","MEADWHL","09:55:10","09:56:00","SHEFFLD","09:59:26","10:00:00",177
"723","1Y29","Thursday","LEEDS","12:05:35","12:05:00","WKFLDKG","12:21:56","12:22:00",178
"724","1Y29","Thursday","WKFLDKG","12:23:51","12:24:00","BNSLY","12:37:31","12:36:00",178
"725","1Y29","Thursday","BNSLY","12:40:20","12:40:00","MEADWHL","12:53:15","12:52:00",178
"726","1Y29","Thursday","MEADWHL","12:55:26","12:56:00","SHEFFLD","12:59:42","13:00:00",178
"727","1Y41","Thursday","LEEDS","15:05:18","15:05:00","WKFLDKG","15:20:52","15:22:00",179
"728","1Y41","Thursday","WKFLDKG","15:23:12","15:24:00","BNSLY","15:35:45","15:36:00",179
"729","1Y41","Thursday","BNSLY","15:40:34","15:40:00","MEADWHL","15:52:40","15:52:00",179
"730","1Y41","Thursday","MEADWHL","15:55:10","15:56:00","SHEFFLD","15:59:14","16:00:00",179
"731","1Y53","Friday","LEEDS","18:05:15","18:05:00","WKFLDKG","18:20:42","18:22:00",180
"732","1Y53","Friday","WKFLDKG","18:23:19","18:24:00","BNSLY","18:35:27","18:36:00",180
"733","1Y53","Friday","BNSLY","18:40:24","18:40:00","MEADWHL","18:52:50","18:52:00",180
"734","1Y53","Friday","MEADWHL","18:55:29","18:56:00","SHEFFLD","19:01:15","19:00:00",180
"735","1Y09","Saturday","LEEDS","07:05:24","07:05:00","WKFLDKG","07:22:29","07:22:00",181
"736","1Y09","Saturday","WKFLDKG","07:25:19","07:24:00","BNSLY","07:38:31","07:36:00",181
"737","1Y09","Saturday","BNSLY","07:42:15","07:40:00","MEADWHL","07:54:38","07:52:00",181
"738","1Y09","Saturday","MEADWHL","07:57:20","07:56:00","SHEFFLD","08:02:21","08:00:00",181
"739","1Y13","Saturday","LEEDS","08:07:56","08:05:00","WKFLDKG","08:22:47","08:22:00",182
"740","1Y13","Saturday","WKFLDKG","08:24:33","08:24:00","BNSLY","08:37:02","08:36:00",182
"741","1Y13","Saturday","BNSLY","08:40:13","08:40:00","MEADWHL","08:52:22","08:52:00",182
"742","1Y13","Saturday","MEADWHL","08:55:01","08:56:00","SHEFFLD","08:59:26","09:00:00",182
"743","1Y37","Saturday","LEEDS","14:05:39","14:05:00","WKFLDKG","14:22:09","14:22:00",183
"744","1Y37","Saturday","WKFLDKG","14:24:06","14:24:00","BNSLY","14:36:57","14:36:00",183
"745","1Y37","Saturday","BNSLY","14:41:16","14:40:00","MEADWHL","14:53:34","14:52:00",183
"746","1Y37","Saturday","MEADWHL","14:56:14","14:56:00","SHEFFLD","15:00:41","15:00:00",183
"747","1Y17","Sunday","LEEDS","09:06:01","09:05:00","WKFLDKG","09:21:13","09:22:00",184
"748","1Y17","Sunday","WKFLDKG","09:24:10","09:24:00","BNSLY","09:37:39","09:36:00",184
"749","1Y17","Sunday","BNSLY","09:41:45","09:40:00","MEADWHL","09:54:33","09:52:00",184
"750","1Y17","Sunday","MEADWHL","10:01:19","09:56:00","SHEFFLD","10:06:17","10:00:00",184
"751","1Y33","Sunday","LEEDS","13:05:12","13:05:00","WKFLDKG","13:19:38","13:22:00",185
"752","1Y33","Sunday","WKFLDKG","13:21:26","13:24:00","BNSLY","13:33:51","13:36:00",185
"753","1Y33","Sunday","BNSLY","13:41:14","13:40:00","MEADWHL","13:53:02","13:52:00",185
"754","1Y33","Sunday","MEADWHL","13:56:20","13:56:00","SHEFFLD","14:00:07","14:00:00",185
"755","1Y37","Sunday","LEEDS","14:08:07","14:05:00","WKFLDKG","14:23:21","14:22:00",186
"756","1Y37","Sunday","WKFLDKG","14:25:06","14:24:00","BNSLY","14:38:15","14:36:00",186
"757","1Y37","Sunday","BNSLY","14:41:13","14:40:00","MEADWHL","14:53:55","14:52:00",186
"758","1Y37","Sunday","MEADWHL","14:57:29","14:56:00","SHEFFLD","15:01:25","15:00:00",186
"759","1Y49","Monday","LEEDS","17:05:32","17:05:00","NORMNTN","17:16:49","17:16:00",187
"760","1Y49","Monday","NORMNTN","17:19:35","17:19:00","WKFLDKG","17:24:00","17:22:00",187
"761","1Y49","Monday","WKFLDKG","17:26:21","17:24:00","BNSLY","17:38:50","17:36:00",187
"762","1Y49","Monday","BNSLY","17:41:31","17:40:00","MEADWHL","17:53:31","17:52:00",187
"763","1Y49","Monday","MEADWHL","17:56:02","17:56:00","SHEFFLD","18:00:35","18:00:00",187
"764","1Y13","Tuesday","LEEDS","08:04:10","08:05:00","WKFLDKG","08:20:19","08:22:00",188
"765","1Y13","Tuesday","WKFLDKG","08:23:39","08:24:00","BNSLY","08:36:04","08:36:00",188
"766","1Y13","Tuesday","BNSLY","08:40:23","08:40:00","MEADWHL","08:52:52","08:52:00",188
"767","1Y13","Tuesday","MEADWHL","08:55:06","08:56:00","SHEFFLD","08:59:52","09:00:00",188
"768","1Y21","Wednesday","LEEDS","10:05:16","10:05:00","WKFLDKG","10:21:25","10:22:00",189
"769","1Y21","Wednesday","WKFLDKG","10:23:16","10:24:00","BNSLY","10:36:37","10:36:00",189
"770","1Y21","Wednesday","BNSLY","10:40:13","10:40:00","MEADWHL","10:52:14","10:52:00",189
"771","1Y21","Wednesday","MEADWHL","10:56:14","10:56:00","SHEFFLD","11:01:39","11:00:00",189
"772","1Y29","Wednesday","LEEDS","12:05:15","12:05:00","WKFLDKG","12:21:11","12:22:00",190
"773","1Y29","Wednesday","WKFLDKG","12:23:20","12:24:00","BNSLY","12:36:39","12:36:00",190
"774","1Y29","Wednesday","BNSLY","12:40:28","12:40:00","MEADWHL","12:53:17","12:52:00",190
"775","1Y29","Wednesday","MEADWHL","12:56:47","12:56:00","SHEFFLD","13:05:19","13:00:00",190
"776","1Y09","Thursday","LEEDS","07:05:23","07:05:00","WKFLDKG","07:22:56","07:22:00",191
"777","1Y09","Thursday","WKFLDKG","07:27:07","07:24:00","BNSLY","07:39:34","07:36:00",191
"778","1Y09","Thursday","BNSLY","07:42:41","07:40:00","MEADWHL","07:54:57","07:52:00",191
"779","1Y09","Thursday","MEADWHL","08:00:36","07:56:00","SHEFFLD","08:07:47","08:00:00",191
"780","1Y29","Thursday","LEEDS","12:32:25","12:05:00","WKFLDKG","12:46:52","12:22:00",192
"781","1Y29","Thursday","WKFLDKG","12:48:38","12:24:00","BNSLY","13:02:57","12:36:00",192
"782","1Y29","Thursday","BNSLY","13:05:35","12:40:00","MEADWHL","13:25:19","12:52:00",192
"783","1Y29","Thursday","MEADWHL","13:29:17","12:56:00","SHEFFLD","13:33:32","13:00:00",192
"784","1Y13","Friday","LEEDS","08:04:27","08:05:00","WKFLDKG","08:22:36","08:22:00",193
"785","1Y13","Friday","WKFLDKG","08:24:19","08:24:00","BNSLY","08:36:43","08:36:00",193
"786","1Y13","Friday","BNSLY","08:40:16","08:40:00","MEADWHL","08:52:00","08:52:00",193
"787","1Y13","Friday","MEADWHL","08:54:47","08:56:00","SHEFFLD","08:58:42","09:00:00",193
